module,resource_key,arabic_name,english_name,current_route,current_status,target_classification,target_parent_or_resource,remain_navigable,own_persistence,priority,reason
quality,quality_incoming_inspection_lines,"سطور فحص الوارد","Incoming Inspection Lines","/admin/quality/incoming-inspection-lines [admin.quality.incoming-inspection-lines.index]",UI_SHELL_ONLY_EMPTY_DATASET,MERGE_INTO_PARENT,"Quality Inspection",false,false,P0,"Subordinate data for Quality Inspection; keep it as a tab, repeater, relationship, or child collection instead of a menu CRUD."
quality,quality_goods_receipt_quality_inspection,"فحص جودة استلام البضاعة","Goods Receipt Quality Inspection","/admin/quality/goods-receipt-quality-inspection [admin.quality.goods-receipt-quality-inspection.index]",UI_SHELL_ONLY_EMPTY_DATASET,DUPLICATE,"Unified Quality Inspection selected by context/type",false,false,P0,"Responsibility is canonically owned by Unified Quality Inspection selected by context/type; a second resource would split traceability and permissions."
quality,quality_in_process_inspection,"الفحص أثناء التشغيل","In-Process Inspection","/admin/quality/in-process-inspection [admin.quality.in-process-inspection.index]",UI_SHELL_ONLY_EMPTY_DATASET,DUPLICATE,"Unified Quality Inspection selected by context/type",false,false,P0,"Responsibility is canonically owned by Unified Quality Inspection selected by context/type; a second resource would split traceability and permissions."
quality,quality_production_stage_inspection,"فحص مرحلة الإنتاج","Production Stage Inspection","/admin/quality/production-stage-inspection [admin.quality.production-stage-inspection.index]",UI_SHELL_ONLY_EMPTY_DATASET,DUPLICATE,"Unified Quality Inspection selected by context/type",false,false,P0,"Responsibility is canonically owned by Unified Quality Inspection selected by context/type; a second resource would split traceability and permissions."
quality,quality_finished_goods_inspection,"فحص الإنتاج التام","Finished Goods Inspection","/admin/quality/finished-goods-inspection [admin.quality.finished-goods-inspection.index]",UI_SHELL_ONLY_EMPTY_DATASET,DUPLICATE,"Unified Quality Inspection selected by context/type",false,false,P0,"Responsibility is canonically owned by Unified Quality Inspection selected by context/type; a second resource would split traceability and permissions."
quality,quality_packaging_inspection,"فحص التعبئة","Packaging Inspection","/admin/quality/packaging-inspection [admin.quality.packaging-inspection.index]",UI_SHELL_ONLY_EMPTY_DATASET,DUPLICATE,"Unified Quality Inspection selected by context/type",false,false,P0,"Responsibility is canonically owned by Unified Quality Inspection selected by context/type; a second resource would split traceability and permissions."
quality,quality_pre_delivery_inspection,"الفحص قبل التسليم","Pre-Delivery Inspection","/admin/quality/pre-delivery-inspection [admin.quality.pre-delivery-inspection.index]",UI_SHELL_ONLY_EMPTY_DATASET,DUPLICATE,"Unified Quality Inspection selected by context/type",false,false,P0,"Responsibility is canonically owned by Unified Quality Inspection selected by context/type; a second resource would split traceability and permissions."
quality,quality_quality_hold,"إيقاف الجودة","Quality Hold","/admin/quality/quality-hold [admin.quality.quality-hold.index]",UI_SHELL_ONLY_EMPTY_DATASET,WORKFLOW_ACTION,"Quality Inspection / Stock Disposition",false,false,P0,"This changes state or generates a downstream document from Quality Inspection / Stock Disposition; persist an audited transition/event, not a standalone CRUD resource."
quality,quality_quality_release,"إفراج الجودة","Quality Release","/admin/quality/quality-release [admin.quality.quality-release.index]",UI_SHELL_ONLY_EMPTY_DATASET,WORKFLOW_ACTION,"Quality Inspection / Stock Disposition",false,false,P0,"This changes state or generates a downstream document from Quality Inspection / Stock Disposition; persist an audited transition/event, not a standalone CRUD resource."
quality,quality_quality_rejection,"رفض الجودة","Quality Rejection","/admin/quality/quality-rejection [admin.quality.quality-rejection.index]",UI_SHELL_ONLY_EMPTY_DATASET,WORKFLOW_ACTION,"Quality Inspection / Stock Disposition",false,false,P0,"This changes state or generates a downstream document from Quality Inspection / Stock Disposition; persist an audited transition/event, not a standalone CRUD resource."
quality,quality_non_conformance_reports,"تقارير عدم المطابقة","Non-Conformance Reports","/admin/quality/non-conformance-reports [admin.quality.non-conformance-reports.index]",UI_SHELL_ONLY_EMPTY_DATASET,KEEP_STANDALONE,"Non-Conformance / CAPA",true,true,P1,"Independent master, transaction, planning workspace, or controlled document required by the target responsibility."
quality,quality_non_conformance_lines,"سطور عدم المطابقة","Non-Conformance Lines","/admin/quality/non-conformance-lines [admin.quality.non-conformance-lines.index]",UI_SHELL_ONLY_EMPTY_DATASET,MERGE_INTO_PARENT,"Non-Conformance / CAPA",false,false,P1,"Subordinate data for Non-Conformance / CAPA; keep it as a tab, repeater, relationship, or child collection instead of a menu CRUD."
quality,quality_corrective_actions,"الإجراءات التصحيحية","Corrective Actions","/admin/quality/corrective-actions [admin.quality.corrective-actions.index]",UI_SHELL_ONLY_EMPTY_DATASET,MERGE_INTO_PARENT,"Non-Conformance / CAPA",false,false,P1,"Subordinate data for Non-Conformance / CAPA; keep it as a tab, repeater, relationship, or child collection instead of a menu CRUD."
quality,quality_preventive_actions,"الإجراءات الوقائية","Preventive Actions","/admin/quality/preventive-actions [admin.quality.preventive-actions.index]",UI_SHELL_ONLY_EMPTY_DATASET,MERGE_INTO_PARENT,"Non-Conformance / CAPA",false,false,P1,"Subordinate data for Non-Conformance / CAPA; keep it as a tab, repeater, relationship, or child collection instead of a menu CRUD."
quality,quality_capa_follow_up,"متابعة الإجراءات التصحيحية والوقائية","CAPA Follow-up","/admin/quality/capa-follow-up [admin.quality.capa-follow-up.index]",UI_SHELL_ONLY_EMPTY_DATASET,MERGE_INTO_PARENT,"Non-Conformance / CAPA",false,false,P1,"Subordinate data for Non-Conformance / CAPA; keep it as a tab, repeater, relationship, or child collection instead of a menu CRUD."
quality,quality_rework_approval,"اعتماد إعادة التشغيل","Rework Approval","/admin/quality/rework-approval [admin.quality.rework-approval.index]",UI_SHELL_ONLY_EMPTY_DATASET,WORKFLOW_ACTION,"Quality Inspection / Stock Disposition",false,false,P0,"This changes state or generates a downstream document from Quality Inspection / Stock Disposition; persist an audited transition/event, not a standalone CRUD resource."
quality,quality_scrap_approval,"اعتماد الهالك","Scrap Approval","/admin/quality/scrap-approval [admin.quality.scrap-approval.index]",UI_SHELL_ONLY_EMPTY_DATASET,WORKFLOW_ACTION,"Quality Inspection / Stock Disposition",false,false,P0,"This changes state or generates a downstream document from Quality Inspection / Stock Disposition; persist an audited transition/event, not a standalone CRUD resource."
quality,quality_customer_quality_complaint,"شكوى جودة من العميل","Customer Quality Complaint","/admin/quality/customer-quality-complaint [admin.quality.customer-quality-complaint.index]",UI_SHELL_ONLY_EMPTY_DATASET,DUPLICATE,"Customer/Supplier Complaint linked to NCR",false,false,P1,"Responsibility is canonically owned by Customer/Supplier Complaint linked to NCR; a second resource would split traceability and permissions."
quality,quality_supplier_quality_complaint,"شكوى جودة للمورد","Supplier Quality Complaint","/admin/quality/supplier-quality-complaint [admin.quality.supplier-quality-complaint.index]",UI_SHELL_ONLY_EMPTY_DATASET,DUPLICATE,"Customer/Supplier Complaint linked to NCR",false,false,P1,"Responsibility is canonically owned by Customer/Supplier Complaint linked to NCR; a second resource would split traceability and permissions."
quality,quality_quality_certificates,"شهادات الجودة","Quality Certificates","/admin/quality/quality-certificates [admin.quality.quality-certificates.index]",UI_SHELL_ONLY_EMPTY_DATASET,MERGE_INTO_PARENT,"Quality Inspection / Lot documentation",false,false,P2,"Subordinate data for Quality Inspection / Lot documentation; keep it as a tab, repeater, relationship, or child collection instead of a menu CRUD."
quality,quality_certificate_of_analysis,"شهادة التحليل","Certificate of Analysis","/admin/quality/certificate-of-analysis [admin.quality.certificate-of-analysis.index]",UI_SHELL_ONLY_EMPTY_DATASET,MERGE_INTO_PARENT,"Quality Inspection / Lot documentation",false,false,P2,"Subordinate data for Quality Inspection / Lot documentation; keep it as a tab, repeater, relationship, or child collection instead of a menu CRUD."
quality,quality_test_result_entry,"إدخال نتائج الاختبار","Test Result Entry","/admin/quality/test-result-entry [admin.quality.test-result-entry.index]",UI_SHELL_ONLY_EMPTY_DATASET,MERGE_INTO_PARENT,"Quality Inspection",false,false,P0,"Subordinate data for Quality Inspection; keep it as a tab, repeater, relationship, or child collection instead of a menu CRUD."
quality,quality_inspection_result_entry,"إدخال نتائج الفحص","Inspection Result Entry","/admin/quality/inspection-result-entry [admin.quality.inspection-result-entry.index]",UI_SHELL_ONLY_EMPTY_DATASET,MERGE_INTO_PARENT,"Quality Inspection",false,false,P0,"Subordinate data for Quality Inspection; keep it as a tab, repeater, relationship, or child collection instead of a menu CRUD."
quality,quality_quality_audit_plans,"خطط مراجعة الجودة","Quality Audit Plans","/admin/quality/quality-audit-plans [admin.quality.quality-audit-plans.index]",UI_SHELL_ONLY_EMPTY_DATASET,KEEP_STANDALONE,"Quality Audit",true,true,P2,"Independent master, transaction, planning workspace, or controlled document required by the target responsibility."
quality,quality_internal_quality_audits,"مراجعات الجودة الداخلية","Internal Quality Audits","/admin/quality/internal-quality-audits [admin.quality.internal-quality-audits.index]",UI_SHELL_ONLY_EMPTY_DATASET,KEEP_STANDALONE,"Quality Audit",true,true,P2,"Independent master, transaction, planning workspace, or controlled document required by the target responsibility."
quality,quality_quality_audit_findings,"ملاحظات مراجعة الجودة","Quality Audit Findings","/admin/quality/quality-audit-findings [admin.quality.quality-audit-findings.index]",UI_SHELL_ONLY_EMPTY_DATASET,MERGE_INTO_PARENT,"Quality Audit",false,false,P2,"Subordinate data for Quality Audit; keep it as a tab, repeater, relationship, or child collection instead of a menu CRUD."
quality,quality_calibration_requirements,"متطلبات المعايرة","Calibration Requirements","/admin/quality/calibration-requirements [admin.quality.calibration-requirements.index]",UI_SHELL_ONLY_EMPTY_DATASET,REWORK,"Calibration Plan / Certificate",true,true,P2,"Valid responsibility, but the generic shell CRUD lacks the required lifecycle, source links, snapshots, scoping, and audit semantics."
quality,quality_calibration_certificates,"شهادات المعايرة","Calibration Certificates","/admin/quality/calibration-certificates [admin.quality.calibration-certificates.index]",UI_SHELL_ONLY_EMPTY_DATASET,REWORK,"Calibration Plan / Certificate",true,true,P2,"Valid responsibility, but the generic shell CRUD lacks the required lifecycle, source links, snapshots, scoping, and audit semantics."
quality,quality_quality_history,"سجل الجودة","Quality History","/admin/quality/quality-history [admin.quality.quality-history.index]",UI_SHELL_ONLY_EMPTY_DATASET,HISTORY_OR_INQUIRY,"Quality history",true,false,P1,"Derived read-only view over Quality history; it must not own authoritative transaction rows."
maintenance,maintenance_maintenance_settings,"إعدادات الصيانة","Maintenance Settings","/admin/maintenance/maintenance-settings [admin.maintenance.maintenance-settings.index]",UI_SHELL_ONLY_EMPTY_DATASET,MERGE_INTO_PARENT,"Maintenance Settings",false,false,P1,"Subordinate data for Maintenance Settings; keep it as a tab, repeater, relationship, or child collection instead of a menu CRUD."
maintenance,maintenance_maintenance_asset_types,"أنواع أصول الصيانة","Maintenance Asset Types","/admin/maintenance/maintenance-asset-types [admin.maintenance.maintenance-asset-types.index]",UI_SHELL_ONLY_EMPTY_DATASET,MERGE_INTO_PARENT,"Maintenance Settings",false,false,P1,"Subordinate data for Maintenance Settings; keep it as a tab, repeater, relationship, or child collection instead of a menu CRUD."
maintenance,maintenance_machine_register,"سجل الماكينات","Machine Register","/admin/maintenance/machine-register [admin.maintenance.machine-register.index]",UI_SHELL_ONLY_EMPTY_DATASET,DUPLICATE,"Canonical Machine Master",false,false,P0,"Responsibility is canonically owned by Canonical Machine Master; a second resource would split traceability and permissions."
maintenance,maintenance_mold_register,"سجل الاسطمبات","Mold Register","/admin/maintenance/mold-register [admin.maintenance.mold-register.index]",UI_SHELL_ONLY_EMPTY_DATASET,DUPLICATE,"Canonical Mold Master",false,false,P0,"Responsibility is canonically owned by Canonical Mold Master; a second resource would split traceability and permissions."
maintenance,maintenance_tool_register,"سجل العدد","Tool Register","/admin/maintenance/tool-register [admin.maintenance.tool-register.index]",UI_SHELL_ONLY_EMPTY_DATASET,REWORK,"Tool / Spare Part item and maintenance asset",true,true,P1,"Valid responsibility, but the generic shell CRUD lacks the required lifecycle, source links, snapshots, scoping, and audit semantics."
maintenance,maintenance_spare_parts_register,"سجل قطع الغيار","Spare Parts Register","/admin/maintenance/spare-parts-register [admin.maintenance.spare-parts-register.index]",UI_SHELL_ONLY_EMPTY_DATASET,REWORK,"Tool / Spare Part item and maintenance asset",true,true,P1,"Valid responsibility, but the generic shell CRUD lacks the required lifecycle, source links, snapshots, scoping, and audit semantics."
maintenance,maintenance_maintenance_departments,"إدارات الصيانة","Maintenance Departments","/admin/maintenance/maintenance-departments [admin.maintenance.maintenance-departments.index]",UI_SHELL_ONLY_EMPTY_DATASET,MERGE_INTO_PARENT,"Maintenance Settings",false,false,P1,"Subordinate data for Maintenance Settings; keep it as a tab, repeater, relationship, or child collection instead of a menu CRUD."
maintenance,maintenance_maintenance_teams,"فرق الصيانة","Maintenance Teams","/admin/maintenance/maintenance-teams [admin.maintenance.maintenance-teams.index]",UI_SHELL_ONLY_EMPTY_DATASET,MERGE_INTO_PARENT,"Maintenance Settings",false,false,P1,"Subordinate data for Maintenance Settings; keep it as a tab, repeater, relationship, or child collection instead of a menu CRUD."
maintenance,maintenance_technicians,الفنيون,Technicians,"/admin/maintenance/technicians [admin.maintenance.technicians.index]",UI_SHELL_ONLY_EMPTY_DATASET,MERGE_INTO_PARENT,"Maintenance Settings",false,false,P1,"Subordinate data for Maintenance Settings; keep it as a tab, repeater, relationship, or child collection instead of a menu CRUD."
maintenance,maintenance_maintenance_priorities,"أولويات الصيانة","Maintenance Priorities","/admin/maintenance/maintenance-priorities [admin.maintenance.maintenance-priorities.index]",UI_SHELL_ONLY_EMPTY_DATASET,MERGE_INTO_PARENT,"Maintenance Settings",false,false,P1,"Subordinate data for Maintenance Settings; keep it as a tab, repeater, relationship, or child collection instead of a menu CRUD."
maintenance,maintenance_failure_types,"أنواع الأعطال","Failure Types","/admin/maintenance/failure-types [admin.maintenance.failure-types.index]",UI_SHELL_ONLY_EMPTY_DATASET,MERGE_INTO_PARENT,"Maintenance Settings",false,false,P1,"Subordinate data for Maintenance Settings; keep it as a tab, repeater, relationship, or child collection instead of a menu CRUD."
maintenance,maintenance_failure_causes,"أسباب الأعطال","Failure Causes","/admin/maintenance/failure-causes [admin.maintenance.failure-causes.index]",UI_SHELL_ONLY_EMPTY_DATASET,MERGE_INTO_PARENT,"Maintenance Settings",false,false,P1,"Subordinate data for Maintenance Settings; keep it as a tab, repeater, relationship, or child collection instead of a menu CRUD."
maintenance,maintenance_maintenance_request,"طلب صيانة","Maintenance Request","/admin/maintenance/maintenance-request [admin.maintenance.maintenance-request.index]",UI_SHELL_ONLY_EMPTY_DATASET,KEEP_STANDALONE,"Maintenance Request",true,true,P1,"Independent master, transaction, planning workspace, or controlled document required by the target responsibility."
maintenance,maintenance_breakdown_request,"طلب عطل","Breakdown Request","/admin/maintenance/breakdown-request [admin.maintenance.breakdown-request.index]",UI_SHELL_ONLY_EMPTY_DATASET,DUPLICATE,"Maintenance Request with request type/priority",false,false,P1,"Responsibility is canonically owned by Maintenance Request with request type/priority; a second resource would split traceability and permissions."
maintenance,maintenance_preventive_maintenance_request,"طلب صيانة وقائية","Preventive Maintenance Request","/admin/maintenance/preventive-maintenance-request [admin.maintenance.preventive-maintenance-request.index]",UI_SHELL_ONLY_EMPTY_DATASET,DUPLICATE,"Maintenance Request with request type/priority",false,false,P1,"Responsibility is canonically owned by Maintenance Request with request type/priority; a second resource would split traceability and permissions."
maintenance,maintenance_corrective_maintenance_request,"طلب صيانة تصحيحية","Corrective Maintenance Request","/admin/maintenance/corrective-maintenance-request [admin.maintenance.corrective-maintenance-request.index]",UI_SHELL_ONLY_EMPTY_DATASET,DUPLICATE,"Maintenance Request with request type/priority",false,false,P1,"Responsibility is canonically owned by Maintenance Request with request type/priority; a second resource would split traceability and permissions."
maintenance,maintenance_emergency_maintenance_request,"طلب صيانة طارئة","Emergency Maintenance Request","/admin/maintenance/emergency-maintenance-request [admin.maintenance.emergency-maintenance-request.index]",UI_SHELL_ONLY_EMPTY_DATASET,DUPLICATE,"Maintenance Request with request type/priority",false,false,P1,"Responsibility is canonically owned by Maintenance Request with request type/priority; a second resource would split traceability and permissions."
maintenance,maintenance_maintenance_work_orders,"أوامر عمل الصيانة","Maintenance Work Orders","/admin/maintenance/maintenance-work-orders [admin.maintenance.maintenance-work-orders.index]",UI_SHELL_ONLY_EMPTY_DATASET,KEEP_STANDALONE,"Maintenance Work Order",true,true,P1,"Independent master, transaction, planning workspace, or controlled document required by the target responsibility."
maintenance,maintenance_maintenance_work_order_lines,"سطور أوامر عمل الصيانة","Maintenance Work Order Lines","/admin/maintenance/maintenance-work-order-lines [admin.maintenance.maintenance-work-order-lines.index]",UI_SHELL_ONLY_EMPTY_DATASET,MERGE_INTO_PARENT,"Maintenance Work Order",false,false,P1,"Subordinate data for Maintenance Work Order; keep it as a tab, repeater, relationship, or child collection instead of a menu CRUD."
maintenance,maintenance_maintenance_tasks,"مهام الصيانة","Maintenance Tasks","/admin/maintenance/maintenance-tasks [admin.maintenance.maintenance-tasks.index]",UI_SHELL_ONLY_EMPTY_DATASET,MERGE_INTO_PARENT,"Maintenance Work Order",false,false,P1,"Subordinate data for Maintenance Work Order; keep it as a tab, repeater, relationship, or child collection instead of a menu CRUD."
maintenance,maintenance_maintenance_checklists,"قوائم فحص الصيانة","Maintenance Checklists","/admin/maintenance/maintenance-checklists [admin.maintenance.maintenance-checklists.index]",UI_SHELL_ONLY_EMPTY_DATASET,MERGE_INTO_PARENT,"Maintenance Work Order",false,false,P1,"Subordinate data for Maintenance Work Order; keep it as a tab, repeater, relationship, or child collection instead of a menu CRUD."
maintenance,maintenance_maintenance_labor,"عمالة الصيانة","Maintenance Labor","/admin/maintenance/maintenance-labor [admin.maintenance.maintenance-labor.index]",UI_SHELL_ONLY_EMPTY_DATASET,MERGE_INTO_PARENT,"Maintenance Work Order",false,false,P1,"Subordinate data for Maintenance Work Order; keep it as a tab, repeater, relationship, or child collection instead of a menu CRUD."
maintenance,maintenance_maintenance_spare_parts,"قطع غيار الصيانة","Maintenance Spare Parts","/admin/maintenance/maintenance-spare-parts [admin.maintenance.maintenance-spare-parts.index]",UI_SHELL_ONLY_EMPTY_DATASET,MERGE_INTO_PARENT,"Maintenance Work Order",false,false,P1,"Subordinate data for Maintenance Work Order; keep it as a tab, repeater, relationship, or child collection instead of a menu CRUD."
maintenance,maintenance_spare_part_issue,"صرف قطع الغيار","Spare Part Issue","/admin/maintenance/spare-part-issue [admin.maintenance.spare-part-issue.index]",UI_SHELL_ONLY_EMPTY_DATASET,WORKFLOW_ACTION,"Maintenance Work Order creates inventory issue/return",false,false,P1,"This changes state or generates a downstream document from Maintenance Work Order creates inventory issue/return; persist an audited transition/event, not a standalone CRUD resource."
maintenance,maintenance_spare_part_return,"مرتجع قطع الغيار","Spare Part Return","/admin/maintenance/spare-part-return [admin.maintenance.spare-part-return.index]",UI_SHELL_ONLY_EMPTY_DATASET,WORKFLOW_ACTION,"Maintenance Work Order creates inventory issue/return",false,false,P1,"This changes state or generates a downstream document from Maintenance Work Order creates inventory issue/return; persist an audited transition/event, not a standalone CRUD resource."
maintenance,maintenance_preventive_maintenance_plans,"خطط الصيانة الوقائية","Preventive Maintenance Plans","/admin/maintenance/preventive-maintenance-plans [admin.maintenance.preventive-maintenance-plans.index]",UI_SHELL_ONLY_EMPTY_DATASET,KEEP_STANDALONE,"Preventive Maintenance Plan",true,true,P1,"Independent master, transaction, planning workspace, or controlled document required by the target responsibility."
maintenance,maintenance_preventive_maintenance_schedule,"جدول الصيانة الوقائية","Preventive Maintenance Schedule","/admin/maintenance/preventive-maintenance-schedule [admin.maintenance.preventive-maintenance-schedule.index]",UI_SHELL_ONLY_EMPTY_DATASET,DUPLICATE,"Preventive Maintenance calendar views",false,false,P2,"Responsibility is canonically owned by Preventive Maintenance calendar views; a second resource would split traceability and permissions."
maintenance,maintenance_daily_maintenance_schedule,"جدول الصيانة اليومي","Daily Maintenance Schedule","/admin/maintenance/daily-maintenance-schedule [admin.maintenance.daily-maintenance-schedule.index]",UI_SHELL_ONLY_EMPTY_DATASET,DUPLICATE,"Preventive Maintenance calendar views",false,false,P2,"Responsibility is canonically owned by Preventive Maintenance calendar views; a second resource would split traceability and permissions."
maintenance,maintenance_weekly_maintenance_schedule,"جدول الصيانة الأسبوعي","Weekly Maintenance Schedule","/admin/maintenance/weekly-maintenance-schedule [admin.maintenance.weekly-maintenance-schedule.index]",UI_SHELL_ONLY_EMPTY_DATASET,DUPLICATE,"Preventive Maintenance calendar views",false,false,P2,"Responsibility is canonically owned by Preventive Maintenance calendar views; a second resource would split traceability and permissions."
maintenance,maintenance_monthly_maintenance_schedule,"جدول الصيانة الشهري","Monthly Maintenance Schedule","/admin/maintenance/monthly-maintenance-schedule [admin.maintenance.monthly-maintenance-schedule.index]",UI_SHELL_ONLY_EMPTY_DATASET,DUPLICATE,"Preventive Maintenance calendar views",false,false,P2,"Responsibility is canonically owned by Preventive Maintenance calendar views; a second resource would split traceability and permissions."
maintenance,maintenance_machine_inspection,"فحص الماكينة","Machine Inspection","/admin/maintenance/machine-inspection [admin.maintenance.machine-inspection.index]",UI_SHELL_ONLY_EMPTY_DATASET,MERGE_INTO_PARENT,"Maintenance Work Order / Asset event history",false,false,P1,"Subordinate data for Maintenance Work Order / Asset event history; keep it as a tab, repeater, relationship, or child collection instead of a menu CRUD."
maintenance,maintenance_mold_inspection,"فحص الاسطمبة","Mold Inspection","/admin/maintenance/mold-inspection [admin.maintenance.mold-inspection.index]",UI_SHELL_ONLY_EMPTY_DATASET,MERGE_INTO_PARENT,"Maintenance Work Order / Asset event history",false,false,P1,"Subordinate data for Maintenance Work Order / Asset event history; keep it as a tab, repeater, relationship, or child collection instead of a menu CRUD."
maintenance,maintenance_tool_inspection,"فحص العدد","Tool Inspection","/admin/maintenance/tool-inspection [admin.maintenance.tool-inspection.index]",UI_SHELL_ONLY_EMPTY_DATASET,MERGE_INTO_PARENT,"Maintenance Work Order / Asset event history",false,false,P1,"Subordinate data for Maintenance Work Order / Asset event history; keep it as a tab, repeater, relationship, or child collection instead of a menu CRUD."
maintenance,maintenance_meter_readings,"قراءات العدادات","Meter Readings","/admin/maintenance/meter-readings [admin.maintenance.meter-readings.index]",UI_SHELL_ONLY_EMPTY_DATASET,MERGE_INTO_PARENT,"Maintenance Work Order / Asset event history",false,false,P1,"Subordinate data for Maintenance Work Order / Asset event history; keep it as a tab, repeater, relationship, or child collection instead of a menu CRUD."
maintenance,maintenance_operating_hours,"ساعات التشغيل","Operating Hours","/admin/maintenance/operating-hours [admin.maintenance.operating-hours.index]",UI_SHELL_ONLY_EMPTY_DATASET,MERGE_INTO_PARENT,"Maintenance Work Order / Asset event history",false,false,P1,"Subordinate data for Maintenance Work Order / Asset event history; keep it as a tab, repeater, relationship, or child collection instead of a menu CRUD."
maintenance,maintenance_maintenance_downtime,"توقفات الصيانة","Maintenance Downtime","/admin/maintenance/maintenance-downtime [admin.maintenance.maintenance-downtime.index]",UI_SHELL_ONLY_EMPTY_DATASET,MERGE_INTO_PARENT,"Maintenance Work Order / Asset event history",false,false,P1,"Subordinate data for Maintenance Work Order / Asset event history; keep it as a tab, repeater, relationship, or child collection instead of a menu CRUD."
maintenance,maintenance_machine_breakdown_history,"سجل أعطال الماكينات","Machine Breakdown History","/admin/maintenance/machine-breakdown-history [admin.maintenance.machine-breakdown-history.index]",UI_SHELL_ONLY_EMPTY_DATASET,HISTORY_OR_INQUIRY,"Maintenance asset history",true,false,P1,"Derived read-only view over Maintenance asset history; it must not own authoritative transaction rows."
maintenance,maintenance_mold_maintenance_history,"سجل صيانة الاسطمبات","Mold Maintenance History","/admin/maintenance/mold-maintenance-history [admin.maintenance.mold-maintenance-history.index]",UI_SHELL_ONLY_EMPTY_DATASET,HISTORY_OR_INQUIRY,"Maintenance asset history",true,false,P1,"Derived read-only view over Maintenance asset history; it must not own authoritative transaction rows."
maintenance,maintenance_tool_maintenance_history,"سجل صيانة العدد","Tool Maintenance History","/admin/maintenance/tool-maintenance-history [admin.maintenance.tool-maintenance-history.index]",UI_SHELL_ONLY_EMPTY_DATASET,HISTORY_OR_INQUIRY,"Maintenance asset history",true,false,P1,"Derived read-only view over Maintenance asset history; it must not own authoritative transaction rows."
maintenance,maintenance_calibration_schedule,"جدول المعايرة","Calibration Schedule","/admin/maintenance/calibration-schedule [admin.maintenance.calibration-schedule.index]",UI_SHELL_ONLY_EMPTY_DATASET,REWORK,"Calibration Plan",true,true,P2,"Valid responsibility, but the generic shell CRUD lacks the required lifecycle, source links, snapshots, scoping, and audit semantics."
maintenance,maintenance_calibration_entry,"إدخال المعايرة","Calibration Entry","/admin/maintenance/calibration-entry [admin.maintenance.calibration-entry.index]",UI_SHELL_ONLY_EMPTY_DATASET,MERGE_INTO_PARENT,"Calibration Plan / Inspection",false,false,P2,"Subordinate data for Calibration Plan / Inspection; keep it as a tab, repeater, relationship, or child collection instead of a menu CRUD."
maintenance,maintenance_maintenance_completion,"إتمام الصيانة","Maintenance Completion","/admin/maintenance/maintenance-completion [admin.maintenance.maintenance-completion.index]",UI_SHELL_ONLY_EMPTY_DATASET,WORKFLOW_ACTION,"Maintenance Work Order",false,false,P1,"This changes state or generates a downstream document from Maintenance Work Order; persist an audited transition/event, not a standalone CRUD resource."
maintenance,maintenance_maintenance_approval,"اعتماد الصيانة","Maintenance Approval","/admin/maintenance/maintenance-approval [admin.maintenance.maintenance-approval.index]",UI_SHELL_ONLY_EMPTY_DATASET,WORKFLOW_ACTION,"Maintenance Work Order",false,false,P1,"This changes state or generates a downstream document from Maintenance Work Order; persist an audited transition/event, not a standalone CRUD resource."
maintenance,maintenance_maintenance_closing,"إغلاق الصيانة","Maintenance Closing","/admin/maintenance/maintenance-closing [admin.maintenance.maintenance-closing.index]",UI_SHELL_ONLY_EMPTY_DATASET,WORKFLOW_ACTION,"Maintenance Work Order",false,false,P1,"This changes state or generates a downstream document from Maintenance Work Order; persist an audited transition/event, not a standalone CRUD resource."
maintenance,maintenance_external_maintenance,"الصيانة الخارجية","External Maintenance","/admin/maintenance/external-maintenance [admin.maintenance.external-maintenance.index]",UI_SHELL_ONLY_EMPTY_DATASET,DUPLICATE,"Maintenance Work Order with external execution",false,false,P2,"Responsibility is canonically owned by Maintenance Work Order with external execution; a second resource would split traceability and permissions."
maintenance,maintenance_maintenance_supplier_invoice_link,"ربط فاتورة مورد الصيانة","Maintenance Supplier Invoice Link","/admin/maintenance/maintenance-supplier-invoice-link [admin.maintenance.maintenance-supplier-invoice-link.index]",UI_SHELL_ONLY_EMPTY_DATASET,MERGE_INTO_PARENT,"Maintenance Work Order",false,false,P2,"Subordinate data for Maintenance Work Order; keep it as a tab, repeater, relationship, or child collection instead of a menu CRUD."
maintenance,maintenance_maintenance_attachments,"مرفقات الصيانة","Maintenance Attachments","/admin/maintenance/maintenance-attachments [admin.maintenance.maintenance-attachments.index]",UI_SHELL_ONLY_EMPTY_DATASET,MERGE_INTO_PARENT,"Maintenance Work Order",false,false,P2,"Subordinate data for Maintenance Work Order; keep it as a tab, repeater, relationship, or child collection instead of a menu CRUD."
maintenance,maintenance_maintenance_history,"سجل الصيانة","Maintenance History","/admin/maintenance/maintenance-history [admin.maintenance.maintenance-history.index]",UI_SHELL_ONLY_EMPTY_DATASET,HISTORY_OR_INQUIRY,"Maintenance asset history",true,false,P1,"Derived read-only view over Maintenance asset history; it must not own authoritative transaction rows."
finance,finance_bank_receipt_vouchers,"سندات قبض بنكية","Bank Receipt Vouchers","/admin/finance/bank-receipt-vouchers [admin.finance.bank-receipt-vouchers.index]",UI_SHELL_ONLY_EMPTY_DATASET,KEEP_STANDALONE,"Bank Receipt / Payment Voucher",true,true,P1,"Independent master, transaction, planning workspace, or controlled document required by the target responsibility."
